Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
8467;CA-2015-101000;9/04/2015;14/04/2015;Standard Class;IG-15085;Consumer;Norwich;Connecticut;6360;East;OFF-AP-10000179;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;370,14;3
704;CA-2015-142027;9/04/2015;14/04/2015;Standard Class;JK-15370;Consumer;Long Beach;California;90805;West;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;369,912;3
611;CA-2016-161816;28/04/2016;1/05/2016;First Class;NB-18655;Corporate;Dallas;Texas;75217;Central;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;369,576;3
5992;US-2017-163300;15/09/2017;21/09/2017;Standard Class;ES-14020;Consumer;Los Angeles;California;90049;West;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;369,544;7
9099;CA-2017-152933;12/10/2017;16/10/2017;Standard Class;MG-17650;Home Office;Dallas;Texas;75081;Central;TEC-PH-10002085;Technology;Phones;Clarity 53712;369,544;7
9545;CA-2015-135251;6/08/2015;10/08/2015;Standard Class;RP-19270;Corporate;Houston;Texas;77095;Central;FUR-BO-10003965;Furniture;Bookcases;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;369,1992;3
7207;CA-2017-137414;2/10/2017;6/10/2017;Standard Class;CM-12115;Consumer;San Francisco;California;94109;West;TEC-MA-10002930;Technology;Machines;Ricoh - Ink Collector Unit for GX3000 Series Printers;369,16;11
3747;CA-2016-149979;23/09/2016;28/09/2016;Second Class;RA-19915;Consumer;Columbus;Georgia;31907;South;FUR-CH-10002084;Furniture;Chairs;Hon Mobius Operator's Chair;368,97;3
6420;CA-2016-140130;31/10/2016;5/11/2016;Standard Class;HW-14935;Corporate;Tulsa;Oklahoma;74133;Central;FUR-CH-10002084;Furniture;Chairs;Hon Mobius Operator's Chair;368,97;3
2943;CA-2017-155880;25/03/2017;31/03/2017;Standard Class;JD-16150;Corporate;Milwaukee;Wisconsin;53209;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;368,97;3
5882;CA-2016-133935;18/09/2016;22/09/2016;Standard Class;JW-15220;Corporate;San Diego;California;92105;West;OFF-PA-10000100;Office Supplies;Paper;Xerox 1945;368,91;9
8260;CA-2016-118101;26/06/2016;26/06/2016;Same Day;SN-20560;Home Office;Roseville;Michigan;48066;Central;OFF-PA-10000357;Office Supplies;Paper;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;368,91;9
1778;CA-2015-105347;24/11/2015;28/11/2015;Standard Class;DP-13000;Consumer;Los Angeles;California;90004;West;OFF-PA-10000675;Office Supplies;Paper;Xerox 1919;368,91;9
6855;US-2017-162670;23/12/2017;28/12/2017;Second Class;MF-18250;Corporate;Little Rock;Arkansas;72209;South;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;367,96;4
2433;CA-2014-148586;25/03/2014;1/04/2014;Standard Class;AZ-10750;Consumer;New York City;New York;10009;East;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;366,786;7
7002;CA-2015-104871;30/03/2015;3/04/2015;Standard Class;DR-12940;Home Office;Normal;Illinois;61761;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366,744;4
8505;CA-2016-109400;2/05/2016;6/05/2016;Standard Class;NR-18550;Consumer;Amarillo;Texas;79109;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366,744;4
8396;CA-2016-142594;1/12/2016;6/12/2016;Second Class;EJ-14155;Consumer;Franklin;Massachusetts;2038;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;366,009;3
4791;CA-2015-104346;11/12/2015;16/12/2015;Standard Class;IM-15070;Consumer;Colorado Springs;Colorado;80906;West;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;364,95;5
2325;CA-2015-109470;31/12/2015;3/01/2016;Second Class;KC-16255;Corporate;Henderson;Kentucky;42420;South;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;364,8;12
9059;CA-2015-149097;20/10/2015;24/10/2015;Standard Class;SV-20785;Consumer;Los Angeles;California;90045;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;364,776;3
7254;CA-2016-152730;30/05/2016;4/06/2016;Standard Class;EM-14140;Home Office;Superior;Wisconsin;54880;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;364,74;3
3883;CA-2015-129896;15/06/2015;20/06/2015;Standard Class;PF-19120;Consumer;Gilbert;Arizona;85234;West;FUR-FU-10004904;Furniture;Furnishings;Eldon L Workstation Diamond Chairmat;364,704;6
3375;CA-2015-161718;4/12/2015;10/12/2015;Standard Class;SO-20335;Consumer;Hempstead;New York;11550;East;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;364,41;5
9746;CA-2017-137505;24/11/2017;24/11/2017;Same Day;BP-11290;Consumer;Los Angeles;California;90008;West;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;364,08;2
5834;CA-2016-142895;21/07/2016;26/07/2016;Standard Class;BP-11290;Consumer;Concord;North Carolina;28027;South;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;363,92;5
7055;CA-2016-165330;11/12/2016;11/12/2016;Same Day;WB-21850;Consumer;Anaheim;California;92804;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;363,92;5
1426;CA-2015-124800;26/09/2015;30/09/2015;Standard Class;RW-19540;Corporate;Mesa;Arizona;85204;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;363,648;4
5238;CA-2014-166744;20/09/2014;24/09/2014;Standard Class;DN-13690;Consumer;Columbia;Maryland;21044;East;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;362,94;3
1160;CA-2017-147039;29/06/2017;4/07/2017;Standard Class;AA-10315;Consumer;Minneapolis;Minnesota;55407;Central;OFF-AP-10000576;Office Supplies;Appliances;Belkin 325VA UPS Surge Protector, 6';362,94;3
1085;US-2016-143819;1/03/2016;5/03/2016;Standard Class;KD-16270;Consumer;Yonkers;New York;10701;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;362,92;2
7508;CA-2014-115889;2/11/2014;6/11/2014;Standard Class;SH-20395;Consumer;San Francisco;California;94122;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;362,92;2
8303;US-2017-167318;26/07/2017;1/08/2017;Standard Class;GZ-14545;Corporate;Los Angeles;California;90036;West;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;362,352;3
1848;CA-2017-128370;10/09/2017;10/09/2017;Same Day;FH-14275;Corporate;Los Angeles;California;90004;West;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;362,352;3
7949;CA-2014-131009;1/03/2014;5/03/2014;Standard Class;SC-20380;Consumer;El Paso;Texas;79907;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;362,25;6
9913;CA-2015-132388;10/10/2015;12/10/2015;First Class;KN-16390;Corporate;Santa Barbara;California;93101;West;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;362,136;3
3467;US-2015-147242;10/09/2015;14/09/2015;Standard Class;EH-13765;Corporate;Revere;Massachusetts;2151;East;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;361,96;2
4505;US-2014-138247;24/12/2014;29/12/2014;Standard Class;BF-11170;Home Office;Los Angeles;California;90045;West;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;361,96;2
254;CA-2016-146941;10/12/2016;13/12/2016;First Class;DL-13315;Consumer;New York City;New York;10024;East;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;361,92;4
3377;CA-2015-161718;4/12/2015;10/12/2015;Standard Class;SO-20335;Consumer;Hempstead;New York;11550;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;361,764;2
4397;CA-2016-148740;15/11/2016;19/11/2016;Standard Class;AH-10690;Corporate;San Diego;California;92024;West;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;361,376;2
6352;CA-2017-161130;3/11/2017;8/11/2017;Standard Class;BF-11275;Corporate;Miami;Florida;33178;South;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;361,376;2
1756;CA-2015-135622;8/12/2015;11/12/2015;Second Class;TT-21460;Home Office;Fort Worth;Texas;76106;Central;OFF-PA-10000100;Office Supplies;Paper;Xerox 1945;360,712;11
3727;CA-2016-165169;5/06/2016;11/06/2016;Standard Class;JL-15235;Consumer;Newark;Delaware;19711;East;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;360,38;2
5976;CA-2017-102155;13/07/2017;17/07/2017;Standard Class;RR-19525;Corporate;Overland Park;Kansas;66212;Central;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;360,38;2
6240;CA-2015-134075;12/12/2015;16/12/2015;Standard Class;HA-14905;Consumer;San Jose;California;95123;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;360,38;2
321;CA-2014-164973;4/11/2014;9/11/2014;Standard Class;NM-18445;Home Office;New York City;New York;10024;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360;4
3050;CA-2017-121419;2/04/2017;4/04/2017;First Class;TC-21475;Home Office;Columbus;Georgia;31907;South;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360;4
5625;CA-2016-121748;24/10/2016;28/10/2016;Second Class;VW-21775;Corporate;Los Angeles;California;90032;West;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);359,98;2
3354;US-2014-150434;19/07/2014;24/07/2014;Standard Class;CA-12310;Corporate;Bristol;Connecticut;6010;East;TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;359,98;2
3922;CA-2016-110044;28/06/2016;2/07/2016;Second Class;RF-19735;Consumer;Chicago;Illinois;60610;Central;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;359,976;3
2409;CA-2017-144589;20/01/2017;25/01/2017;Standard Class;TM-21010;Consumer;San Francisco;California;94122;West;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;359,976;3
2726;CA-2017-149888;7/11/2017;13/11/2017;Standard Class;EP-13915;Consumer;Philadelphia;Pennsylvania;19120;East;TEC-PH-10003811;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;359,97;5
2263;CA-2017-122994;6/02/2017;9/02/2017;First Class;MV-17485;Consumer;Arlington;Virginia;22204;South;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;359,97;3
8064;CA-2016-132997;7/11/2016;9/11/2016;First Class;LW-17215;Consumer;Rochester;New York;14609;East;TEC-PH-10003811;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;359,97;3
4768;CA-2015-123155;9/03/2015;12/03/2015;First Class;NS-18640;Corporate;San Antonio;Texas;78207;Central;TEC-PH-10001809;Technology;Phones;Panasonic KX T7736-B Digital phone;359,88;3
6741;CA-2014-144029;26/05/2014;31/05/2014;Standard Class;MM-18055;Consumer;Chicago;Illinois;60623;Central;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;359,772;2
5080;US-2017-133312;25/11/2017;29/11/2017;Standard Class;BD-11500;Consumer;San Francisco;California;94122;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359,499;3
8713;US-2015-145422;3/12/2015;7/12/2015;Standard Class;PW-19240;Consumer;San Francisco;California;94110;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359,499;3
748;CA-2014-124429;27/05/2014;27/05/2014;Same Day;MH-17785;Corporate;San Diego;California;92105;West;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;359,32;4
9365;CA-2017-111591;21/03/2017;25/03/2017;Standard Class;PS-18970;Home Office;Seattle;Washington;98105;West;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;359,32;4
1595;CA-2015-118423;24/03/2015;27/03/2015;First Class;DP-13390;Home Office;Peoria;Illinois;61604;Central;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;359,058;3
1724;US-2015-123218;20/12/2015;25/12/2015;Standard Class;KD-16345;Consumer;Chicago;Illinois;60623;Central;FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;359,058;3
6825;CA-2015-154291;25/07/2015;29/07/2015;Standard Class;YS-21880;Corporate;Montgomery;Alabama;36116;South;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;358,58;2
5385;CA-2017-161410;26/06/2017;3/07/2017;Standard Class;CC-12220;Consumer;Philadelphia;Pennsylvania;19143;East;TEC-PH-10001760;Technology;Phones;Bose SoundLink Bluetooth Speaker;358,2;3
5449;US-2014-119081;12/09/2014;19/09/2014;Standard Class;TA-21385;Home Office;Olathe;Kansas;66062;Central;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;357,93;3
5709;US-2015-160857;8/05/2015;15/05/2015;Standard Class;NW-18400;Consumer;New York City;New York;10024;East;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;357,93;3
8243;CA-2014-109855;1/09/2014;5/09/2014;Standard Class;LH-16900;Consumer;New York City;New York;10009;East;TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;357;3
3890;CA-2014-100895;2/06/2014;6/06/2014;Standard Class;SV-20785;Consumer;Roswell;Georgia;30076;South;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;356,94;2
6664;CA-2017-162173;26/10/2017;1/11/2017;Standard Class;OT-18730;Consumer;Virginia Beach;Virginia;23464;South;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;356,85;5
6921;CA-2017-121706;26/02/2017;2/03/2017;Standard Class;BM-11140;Consumer;Santa Barbara;California;93101;West;OFF-AP-10003287;Office Supplies;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;356,79;7
1095;CA-2015-165085;27/12/2015;31/12/2015;Standard Class;BT-11485;Home Office;Clinton;Maryland;20735;East;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;355,96;2
5751;CA-2014-145800;30/05/2014;5/06/2014;Standard Class;SS-20410;Consumer;Buffalo Grove;Illinois;60089;Central;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;355,455;3
5671;CA-2015-141012;9/06/2015;11/06/2015;Second Class;TG-21640;Consumer;Pocatello;Idaho;83201;West;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;355,36;4
803;CA-2016-136133;18/08/2016;23/08/2016;Second Class;HW-14935;Corporate;New York City;New York;10024;East;OFF-AP-10000576;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster II;355,32;9
6151;US-2016-106600;8/04/2016;11/04/2016;First Class;RM-19375;Consumer;Columbus;Georgia;31907;South;FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;354,9;5
8333;CA-2016-153269;9/03/2016;12/03/2016;First Class;PS-18760;Consumer;Andover;Massachusetts;1810;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;354,9;5
1565;CA-2014-116239;4/03/2014;4/03/2014;Same Day;CL-12565;Consumer;Columbia;South Carolina;29203;South;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354,9;5
3755;CA-2017-161956;27/08/2017;29/08/2017;Second Class;DR-12880;Corporate;Inglewood;California;90301;West;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354,9;5
7246;CA-2017-145807;9/02/2017;13/02/2017;Standard Class;SB-20170;Consumer;Los Angeles;California;90032;West;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354,9;5
5765;CA-2015-117772;10/09/2015;12/09/2015;Second Class;MC-17575;Consumer;Seattle;Washington;98103;West;OFF-ST-10003994;Office Supplies;Storage;Belkin 19 Center-Weighted Shelf, Gray;353,88;6
5228;CA-2016-119865;21/06/2016;26/06/2016;Standard Class;AS-10090;Consumer;New York City;New York;10011;East;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;353,568;2
8610;CA-2014-151946;4/06/2014;9/06/2014;Standard Class;BT-11440;Consumer;New York City;New York;10035;East;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;353,568;2
3911;CA-2015-167010;5/04/2015;10/04/2015;Standard Class;VT-21700;Home Office;Philadelphia;Pennsylvania;19143;East;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;352,45;5
912;CA-2017-137596;2/09/2017;7/09/2017;Standard Class;BE-11335;Home Office;Jackson;Michigan;49201;Central;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352,38;2
5591;CA-2016-115224;8/12/2016;11/12/2016;Second Class;DB-13615;Consumer;San Francisco;California;94110;West;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352,38;2
4552;US-2014-165862;13/07/2014;17/07/2014;Standard Class;GK-14620;Corporate;Los Angeles;California;90049;West;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;351,216;3
2014;CA-2016-145905;18/09/2016;23/09/2016;Standard Class;AM-10705;Consumer;Auburn;Alabama;36830;South;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;350,98;1
2683;CA-2017-127026;21/01/2017;27/01/2017;Standard Class;MH-18115;Home Office;Jackson;Michigan;49201;Central;TEC-MA-10002981;Technology;Machines;I.R.I.S IRISCard Anywhere 5 Card Scanner;350,973;3
2727;CA-2017-149888;7/11/2017;13/11/2017;Standard Class;EP-13915;Consumer;Philadelphia;Pennsylvania;19120;East;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;350,352;4
7555;CA-2014-114181;10/05/2014;14/05/2014;Second Class;AF-10885;Consumer;Philadelphia;Pennsylvania;19134;East;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;349,965;7
3209;CA-2016-108882;9/01/2016;15/01/2016;Standard Class;LA-16780;Corporate;Fresno;California;93727;West;TEC-AC-10000420;Technology;Accessories;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;349,95;5
788;CA-2015-154620;12/12/2015;16/12/2015;Standard Class;LT-17110;Consumer;Lancaster;California;93534;West;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;348,928;2
1384;US-2016-108504;5/02/2016;5/02/2016;Same Day;PP-18955;Home Office;Smyrna;Georgia;30080;South;OFF-PA-10001289;Office Supplies;Paper;White Computer Printout Paper by Universal;348,84;9
9091;US-2017-148831;13/10/2017;15/10/2017;First Class;AH-10210;Consumer;Louisville;Kentucky;40214;South;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;348,56;8
5378;CA-2014-125542;5/12/2014;7/12/2014;First Class;NB-18655;Corporate;Philadelphia;Pennsylvania;19134;East;OFF-EN-10000056;Office Supplies;Envelopes;Cameo Buff Policy Envelopes;348,488;7
1096;CA-2017-160423;21/01/2017;26/01/2017;Standard Class;PS-19045;Home Office;Charlotte;North Carolina;28205;South;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;348,208;7
1797;US-2017-139465;27/08/2017;30/08/2017;First Class;MR-17545;Home Office;New York City;New York;10024;East;TEC-PH-10000455;Technology;Phones;GE 30522EE2;347,97;3
3145;US-2016-148110;5/09/2016;11/09/2016;Standard Class;AR-10825;Corporate;Austin;Texas;78745;Central;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;347,802;7
7368;CA-2016-127243;28/11/2016;4/12/2016;Standard Class;DS-13180;Corporate;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;347,802;7
5021;CA-2017-136511;23/03/2017;25/03/2017;Second Class;MZ-17515;Corporate;New York City;New York;10011;East;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;347,58;3
5374;CA-2015-118738;24/10/2015;30/10/2015;Standard Class;AG-10495;Corporate;Houston;Texas;77041;Central;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;347,361;7
4002;CA-2014-116834;11/10/2014;16/10/2014;Standard Class;Dp-13240;Home Office;Seattle;Washington;98115;West;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;345;5
2441;CA-2016-146934;22/05/2016;27/05/2016;Standard Class;AF-10870;Consumer;Passaic;New Jersey;7055;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;345;5
8974;CA-2017-159226;25/04/2017;27/04/2017;Second Class;RL-19615;Consumer;Los Angeles;California;90008;West;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;344,981;7
6779;US-2016-147711;3/09/2016;8/09/2016;Second Class;HF-14995;Consumer;Baltimore;Maryland;21215;East;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;344,94;3
4184;US-2017-136868;6/10/2017;12/10/2017;Standard Class;CR-12820;Home Office;New York City;New York;10035;East;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3
4868;CA-2017-122490;13/11/2017;18/11/2017;Standard Class;TT-21070;Consumer;Seattle;Washington;98103;West;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3
8246;US-2014-143581;19/08/2014;23/08/2014;Standard Class;BS-11365;Corporate;Columbus;Georgia;31907;South;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3
8711;CA-2014-119144;16/11/2014;18/11/2014;First Class;JD-16150;Corporate;Los Angeles;California;90008;West;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;344,91;3
4715;CA-2017-121643;18/05/2017;20/05/2017;First Class;AB-10105;Consumer;Portland;Oregon;97206;West;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;344,704;2
9194;CA-2015-141810;2/11/2015;7/11/2015;Standard Class;BB-10990;Corporate;San Antonio;Texas;78207;Central;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;344,704;2
7917;CA-2015-110891;20/11/2015;24/11/2015;Standard Class;PO-19195;Home Office;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344,372;4
8453;CA-2016-125087;18/04/2016;23/04/2016;Standard Class;TH-21115;Corporate;Houston;Texas;77070;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344,372;4
3016;US-2015-138919;17/09/2015;21/09/2015;Standard Class;LS-16975;Home Office;New York City;New York;10035;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;344,22;2
4474;CA-2017-121300;29/09/2017;29/09/2017;Same Day;MG-17680;Home Office;Mentor;Ohio;44060;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;344,22;2
1130;CA-2016-112102;12/04/2016;16/04/2016;Standard Class;BD-11605;Consumer;Springfield;Virginia;22153;South;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;343,92;4
7892;CA-2016-148684;25/12/2016;29/12/2016;Standard Class;TS-21655;Consumer;Fayetteville;Arkansas;72701;South;FUR-FU-10003553;Furniture;Furnishings;Howard Miller 13-1/2 Diameter Rosebrook Wall Clock;343,85;5
6070;CA-2017-166695;20/05/2017;24/05/2017;Standard Class;CC-12430;Home Office;Lakewood;California;90712;West;TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;343,2;1
3076;CA-2014-143903;20/07/2014;24/07/2014;Standard Class;KM-16375;Home Office;Dallas;Texas;75217;Central;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;342,864;3
1393;US-2016-108504;5/02/2016;5/02/2016;Same Day;PP-18955;Home Office;Smyrna;Georgia;30080;South;OFF-PA-10003892;Office Supplies;Paper;Xerox 1943;342,37;7
7238;CA-2016-164924;10/07/2016;10/07/2016;Same Day;EA-14035;Corporate;Philadelphia;Pennsylvania;19143;East;TEC-MA-10000904;Technology;Machines;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;341,991;3
7681;CA-2014-133592;31/12/2014;7/01/2015;Standard Class;KM-16375;Home Office;Providence;Rhode Island;2908;East;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;341,96;2
8803;CA-2016-140935;10/11/2016;12/11/2016;First Class;AB-10015;Consumer;Oklahoma City;Oklahoma;73120;Central;FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;341,96;2
3317;CA-2017-161739;10/11/2017;15/11/2017;Second Class;EB-13750;Corporate;Round Rock;Texas;78664;Central;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;341,96;5
2052;CA-2015-142237;11/07/2015;13/07/2015;First Class;CK-12595;Consumer;Philadelphia;Pennsylvania;19134;East;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;341,488;8
472;CA-2014-144666;9/11/2014;11/11/2014;Second Class;JP-15520;Consumer;San Francisco;California;94110;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;340,92;3
9710;CA-2016-161746;21/10/2016;27/10/2016;Standard Class;CS-11950;Consumer;Los Angeles;California;90045;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;340,92;3
6150;CA-2017-101322;28/12/2017;31/12/2017;First Class;JG-15310;Corporate;Long Beach;California;90805;West;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;340,704;6
7364;CA-2016-127243;28/11/2016;4/12/2016;Standard Class;DS-13180;Corporate;Philadelphia;Pennsylvania;19140;East;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;340,182;3
